10.5164,1.4000,4.60,4.72
11.4456,1.4000,4.60,5.02
12.4384,1.4000,4.60,5.34
13.4998,1.4000,4.60,5.66
14.6351,1.4000,4.60,5.99
15.8499,1.4000,4.60,6.33
17.1505,1.4000,4.60,6.68
18.5437,1.4000,4.60,7.04
20.0369,1.4000,4.60,7.40
21.6380,1.4000,4.60,7.77
23.3557,1.4000,4.60,8.15
25.1996,1.4000,4.60,8.54
27.1800,1.4000,4.60,8.92
29.3082,1.4000,4.60,9.32
31.5966,1.4000,4.60,9.71
34.0586,1.4000,4.60,10.11
36.7091,1.4000,4.60,10.50
39.5641,1.4000,4.60,10.89
42.6414,1.4000,4.60,11.28
45.6340,1.4000,4.60,11.62
48.7441,1.4000,4.60,11.94
52.1043,1.4000,4.60,12.25
55.7360,1.4000,4.60,12.54
59.6630,1.4000,4.60,12.81
63.9116,1.4000,4.60,13.05
68.5107,1.4000,4.60,13.26
73.4922,1.4000,4.60,13.43
78.8913,1.4000,4.60,13.55
84.7472,1.4000,4.60,13.62
0.0000,1.4000,4.80,0.00
0.2813,1.4000,4.80,0.18
0.5780,1.4000,4.80,0.37
0.8916,1.4000,4.80,0.56
1.2234,1.4000,4.80,0.76
1.5751,1.4000,4.80,0.97
1.9482,1.4000,4.80,1.18
2.3446,1.4000,4.80,1.40
2.7660,1.4000,4.80,1.63
3.2143,1.4000,4.80,1.86
3.6917,1.4000,4.80,2.10
4.2005,1.4000,4.80,2.36
4.7430,1.4000,4.80,2.61
5.3218,1.4000,4.80,2.88
5.9398,1.4000,4.80,3.16
6.6000,1.4000,4.80,3.45
7.3056,1.4000,4.80,3.75
8.0601,1.4000,4.80,4.06
8.8676,1.4000,4.80,4.38
9.7320,1.4000,4.80,4.70
10.6579,1.4000,4.80,5.05
11.6501,1.4000,4.80,5.40
12.7141,1.4000,4.80,5.76
13.8556,1.4000,4.80,6.14
15.0809,1.4000,4.80,6.52
16.3968,1.4000,4.80,6.92
17.8109,1.4000,4.80,7.33
19.3312,1.4000,4.80,7.75
20.9668,1.4000,4.80,8.18
22.7273,1.4000,4.80,8.63
24.6233,1.4000,4.80,9.08
26.6666,1.4000,4.80,9.55
28.8699,1.4000,4.80,10.02
31.2472,1.4000,4.80,10.50
33.8139,1.4000,4.80,10.99
36.5868,1.4000,4.80,11.48
39.5844,1.4000,4.80,11.98
42.8273,1.4000,4.80,12.48
46.3380,1.4000,4.80,12.98
49.6759,1.4000,4.80,13.41
53.2769,1.4000,4.80,13.84
57.1843,1.4000,4.80,14.25
61.4260,1.4000,4.80,14.65
66.0332,1.4000,4.80,15.03
71.0406,1.4000,4.80,15.39
76.4866,1.4000,4.80,15.71
82.4137,1.4000,4.80,15.99
88.8693,1.4000,4.80,16.21
95.9063,1.4000,4.80,16.38
103.5831,1.4000,4.80,16.47
0.0000,1.4000,5.00,0.00
0.2970,1.4000,5.00,0.20
0.6112,1.4000,5.00,0.41
0.9443,1.4000,5.00,0.62
1.2979,1.4000,5.00,0.84
1.6740,1.4000,5.00,1.07
2.0743,1.4000,5.00,1.30
2.5010,1.4000,5.00,1.55
2.9561,1.4000,5.00,1.80
3.4421,1.4000,5.00,2.06
3.9613,1.4000,5.00,2.34
4.5166,1.4000,5.00,2.62
5.1107,1.4000,5.00,2.91
5.7469,1.4000,5.00,3.22
6.4286,1.4000,5.00,3.54
7.1595,1.4000,5.00,3.87
7.9435,1.4000,5.00,4.21
8.7850,1.4000,5.00,4.56
9.6887,1.4000,5.00,4.93
10.6599,1.4000,5.00,5.31
11.7042,1.4000,5.00,5.71
12.8275,1.4000,5.00,6.12
14.0368,1.4000,5.00,6.55
15.3392,1.4000,5.00,6.99
16.7428,1.4000,5.00,7.45
18.2563,1.4000,5.00,7.92
19.8893,1.4000,5.00,8.41
21.6523,1.4000,5.00,8.91
23.5569,1.4000,5.00,9.43
25.6156,1.4000,5.00,9.96
27.8424,1.4000,5.00,10.51
30.2527,1.4000,5.00,11.08
32.8633,1.4000,5.00,11.65
35.6928,1.4000,5.00,12.25
38.7617,1.4000,5.00,12.85
42.0928,1.4000,5.00,13.46
45.7110,1.4000,5.00,14.08
49.6214,1.4000,5.00,14.70
53.3771,1.4000,5.00,15.25
57.4670,1.4000,5.00,15.79
61.9231,1.4000,5.00,16.34
66.7811,1.4000,5.00,16.87
72.0807,1.4000,5.00,17.38
77.8661,1.4000,5.00,17.87
84.1866,1.4000,5.00,18.33
91.0974,1.4000,5.00,18.75
98.6601,1.4000,5.00,19.12
106.9436,1.4000,5.00,19.42
116.0254,1.4000,5.00,19.64
125.9922,1.4000,5.00,19.76
0.0000,1.4000,5.20,0.00
0.3121,1.4000,5.20,0.22
0.6433,1.4000,5.20,0.44
0.9955,1.4000,5.20,0.67
1.3706,1.4000,5.20,0.92
1.7707,1.4000,5.20,1.17
2.1981,1.4000,5.20,1.43
2.6550,1.4000,5.20,1.70
3.1440,1.4000,5.20,1.98
3.6679,1.4000,5.20,2.27
4.2296,1.4000,5.20,2.57
4.8322,1.4000,5.20,2.89
5.4792,1.4000,5.20,3.22
6.1745,1.4000,5.20,3.57
6.9220,1.4000,5.20,3.92
7.7262,1.4000,5.20,4.30
8.5919,1.4000,5.20,4.69
9.5245,1.4000,5.20,5.09
10.5297,1.4000,5.20,5.51
11.6138,1.4000,5.20,5.95
12.7837,1.4000,5.20,6.41
14.0471,1.4000,5.20,6.89
15.4121,1.4000,5.20,7.38
16.8879,1.4000,5.20,7.90
18.4845,1.4000,5.20,8.43
20.2129,1.4000,5.20,8.99
22.0852,1.4000,5.20,9.56
24.1147,1.4000,5.20,10.16
26.3161,1.4000,5.20,10.77
28.7056,1.4000,5.20,11.41
31.3013,1.4000,5.20,12.07
34.1228,1.4000,5.20,12.75
37.1921,1.4000,5.20,13.45
40.5337,1.4000,5.20,14.16
44.1743,1.4000,5.20,14.90
48.1442,1.4000,5.20,15.64
52.4741,1.4000,5.20,16.40
56.6475,1.4000,5.20,17.08
61.2100,1.4000,5.20,17.77
66.2009,1.4000,5.20,18.46
71.6640,1.4000,5.20,19.14
77.6484,1.4000,5.20,19.81
84.2090,1.4000,5.20,20.46
91.4077,1.4000,5.20,21.09
99.3134,1.4000,5.20,21.68
108.0040,1.4000,5.20,22.22
